customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-100177,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,90.51,178.94,No
CUST-100178,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.38,1526.59,No
CUST-100179,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.05,884.42,No
CUST-100180,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,107.87,1338.53,Yes
CUST-100181,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,106.67,3839.67,Yes
CUST-100182,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.9,1180.76,No
CUST-100183,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,99.81,519.28,No
CUST-100184,Male,0,No,No,38,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.68,3078.0,No
CUST-100185,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.35,1759.86,No
CUST-100186,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,119.47,6006.53,No
CUST-100187,Male,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.4,6768.22,Yes
CUST-100188,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,102.01,5411.49,No
CUST-100189,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,93.55,5224.2,Yes
CUST-100190,Female,0,No,Yes,47,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,66.36,3210.58,No
CUST-100191,Female,0,No,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),87.67,4245.9,No
CUST-100192,Female,0,Yes,No,57,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),80.92,4533.72,No
CUST-100193,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.66,5071.29,No
CUST-100194,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,3442.78,No
CUST-100195,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.96,4537.78,Yes
CUST-100196,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.87,5802.55,Yes
CUST-100197,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,126.8,4699.16,No
CUST-100198,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.92,582.03,Yes
CUST-100199,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.27,2885.83,No
CUST-100200,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.26,75.26,Yes
CUST-100201,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.84,1447.02,No
CUST-100202,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,98.07,6152.6,Yes
CUST-100203,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.38,732.32,Yes
CUST-100204,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.14,2571.61,Yes
CUST-100205,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.4,1699.4,No
CUST-100206,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,112.57,2500.6,Yes
CUST-100207,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.71,3947.35,Yes
CUST-100208,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),73.95,4604.67,Yes
CUST-100209,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),111.71,924.39,No
CUST-100210,Male,1,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.44,3873.47,Yes
CUST-100211,Female,0,Yes,No,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,68.68,1278.2,Yes
CUST-100212,Female,1,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.75,2363.54,No
CUST-100213,Male,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.45,4624.11,Yes
CUST-100214,Female,1,No,No,67,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,82.24,5592.42,No
CUST-100215,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.97,781.99,No
CUST-100216,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,87.85,4355.21,No
CUST-100217,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.74,2569.96,Yes
CUST-100218,Male,1,Yes,Yes,36,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.04,2868.69,No
CUST-100219,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),104.42,1191.39,Yes
CUST-100220,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.89,2516.11,No
CUST-100221,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.7,958.92,Yes
CUST-100222,Female,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.98,73.99,No
CUST-100223,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.79,2266.33,No
CUST-100224,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.27,1473.93,No
CUST-100225,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.54,380.45,No
CUST-100226,Female,1,No,Yes,49,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),43.64,2088.83,No
CUST-100227,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.13,1673.22,No
CUST-100228,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,103.04,7569.35,No
CUST-100229,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.87,2745.43,No
CUST-100230,Male,1,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.77,3983.84,Yes
CUST-100231,Female,1,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),76.01,2690.51,No
CUST-100232,Male,0,No,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.14,2591.61,No
CUST-100233,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.37,4654.42,No
CUST-100234,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.62,2740.47,No
CUST-100235,Female,1,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.62,3462.16,No
CUST-100236,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.59,384.91,Yes
CUST-100237,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),89.73,1308.48,No
CUST-100238,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,61.04,2705.81,No
CUST-100239,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,74.69,1867.54,No
CUST-100240,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.11,2654.39,No
CUST-100241,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.51,2540.28,Yes
CUST-100242,Male,1,Yes,Yes,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.1,2879.22,Yes
CUST-100243,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,69.68,1140.91,No
CUST-100244,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.54,505.49,Yes
CUST-100245,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),108.6,1927.06,No
CUST-100246,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,99.78,4910.52,No
CUST-100247,Male,1,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,113.55,5227.04,Yes
CUST-100248,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.01,6501.07,No
CUST-100249,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.24,154.94,Yes
CUST-100250,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.0,857.93,Yes
CUST-100251,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,795.01,No
CUST-100252,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),104.45,4495.97,Yes
CUST-100253,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.2,3012.4,Yes
CUST-100254,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,78.68,857.56,No
CUST-100255,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.41,2662.62,No
CUST-100256,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.19,141.23,Yes
CUST-100257,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.05,2192.08,Yes
CUST-100258,Male,1,No,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.81,3781.21,Yes
CUST-100259,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.41,66.74,Yes
CUST-100260,Female,1,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.43,451.54,Yes
CUST-100261,Male,0,No,No,51,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,73.88,3618.82,Yes
CUST-100262,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.43,5902.69,No
CUST-100263,Female,0,No,No,62,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),70.34,4404.71,No
CUST-100264,Female,0,No,Yes,41,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.4,2986.2,No
CUST-100265,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.14,1705.89,No
CUST-100266,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.13,4114.7,Yes
CUST-100267,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.95,5186.45,No
CUST-100268,Female,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),106.15,7126.56,Yes
CUST-100269,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,74.77,2186.52,No
CUST-100270,Male,1,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),91.2,3032.06,No
CUST-100271,Male,1,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,71.1,366.88,No
CUST-100272,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,129.27,1545.01,No
CUST-100273,Female,0,No,Yes,27,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,63.26,1630.38,No
CUST-100274,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),67.18,3990.39,No
CUST-100275,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.22,2561.53,No
CUST-100276,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,98.81,4187.24,No
CUST-100277,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.11,2346.22,No
CUST-100278,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),100.29,3253.64,No
CUST-100279,Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,67.26,1645.04,No
CUST-100280,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.82,3755.83,No
CUST-100281,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.48,952.45,Yes
CUST-100282,Female,1,Yes,Yes,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.39,2464.76,No
CUST-100283,Male,0,Yes,No,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.5,3845.93,No
CUST-100284,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.74,2365.84,No
CUST-100285,Female,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.12,757.09,No
CUST-100286,Male,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.91,2450.78,No
CUST-100287,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),104.0,4659.58,No
CUST-100288,Female,0,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),61.66,3533.39,Yes
CUST-100289,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,77.77,1716.2,No
CUST-100290,Female,0,No,No,57,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.7,4401.62,No
CUST-100291,Male,0,No,Yes,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.21,5393.99,No
CUST-100292,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.6,412.61,No
CUST-100293,Male,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,107.95,1365.96,Yes
CUST-100294,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,75.24,3031.12,No
CUST-100295,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,940.76,No
CUST-100296,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,83.94,0.0,No
CUST-100297,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.19,4106.59,No
CUST-100298,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),77.21,708.42,No
CUST-100299,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),104.27,7587.1,No
CUST-100300,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,79.64,4271.33,No
CUST-100301,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.39,5963.23,No
CUST-100302,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.63,527.73,No
CUST-100303,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.43,2315.86,No
CUST-100304,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,97.16,2536.26,No
CUST-100305,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.39,289.02,Yes
CUST-100306,Male,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,59.31,2069.93,No
CUST-100307,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),94.29,3206.65,No
CUST-100308,Male,1,Yes,Yes,36,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.01,1745.96,Yes
CUST-100309,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,73.34,4751.15,Yes
CUST-100310,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.54,2187.65,Yes
CUST-100311,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,100.76,4442.65,No
CUST-100312,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.7,1258.4,No
CUST-100313,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),107.32,6739.79,No
CUST-100314,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),103.06,3384.07,No
CUST-100315,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.62,6066.59,Yes
CUST-100316,Female,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.66,351.64,No
CUST-100317,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.72,2033.52,Yes
CUST-100318,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.91,7009.82,Yes
CUST-100319,Female,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.2,528.26,No
CUST-100320,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,100.25,4178.28,No
CUST-100321,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.33,957.33,Yes
CUST-100322,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),116.27,3120.25,No
